Player Deaths,Enemies Defeated,Total Combat Time,Potions Used,Waypoints Discovered,Zones Discovered,Quests Completed,NPC Interactions,Achievements Unlocked,Current Difficulty Multiplier,Current Dynamic Player Type
0,159,3014,49,18,4,8,34,3,10.0,Socializer
2,164,58,15,7,8,4,2,6,10.0,Killer
14,55,3502,17,17,2,0,38,8,1.0,Socializer
4,10,4128,0,5,5,13,31,2,2.0,Socializer
8,111,3871,12,3,8,8,43,7,7.5,Socializer
10,171,2832,49,5,8,14,3,4,9.650000000000002,Killer
4,162,735,29,13,5,10,8,4,10.0,Killer
2,106,2065,9,10,9,6,11,5,10.0,Killer
4,191,2353,14,2,5,15,11,2,10.0,Killer
6,111,4610,35,6,4,10,27,2,8.35,Killer
3,122,2795,11,14,1,12,21,9,10.0,Killer
7,92,1209,5,3,3,7,7,4,6.949999999999999,Killer
14,64,1179,27,8,2,14,48,5,1.0,Socializer
8,47,576,27,16,0,6,13,6,1.0,Socializer
12,7,4147,45,11,9,15,14,8,1.0,Socializer
13,191,101,42,13,6,16,32,4,9.000000000000002,Socializer
6,147,2636,7,10,4,11,9,2,10.0,Killer
11,74,2762,25,9,8,14,24,3,1.0,Socializer
3,100,505,32,7,0,11,22,1,10.0,Socializer
14,18,4422,8,10,6,10,34,6,1.0,Socializer
6,58,41,26,6,0,16,3,4,3.5,Achiever
5,115,2028,29,4,0,3,40,1,10.0,Socializer
13,45,434,25,17,2,12,37,5,1.0,Socializer
14,163,2105,28,4,2,19,34,5,5.9,Socializer
13,124,2794,45,2,4,0,38,1,2.1500000000000004,Socializer
10,99,3510,2,15,7,13,24,0,4.800000000000001,Socializer
0,28,2145,25,15,5,10,36,9,6.55,Socializer
0,108,4088,10,1,8,10,20,7,10.0,Killer
9,116,3393,34,17,3,18,46,5,5.8999999999999995,Socializer
8,123,2337,24,1,9,14,24,6,8.100000000000001,Socializer
11,16,1198,11,9,6,5,11,4,1.0,Socializer
12,150,4763,10,0,5,12,36,4,7.5,Socializer
12,123,1509,27,14,8,0,14,0,3.9500000000000006,Killer
2,29,1406,28,0,6,1,29,5,4.5,Socializer
3,173,1015,24,1,7,10,42,7,10.0,Socializer
11,65,1299,10,11,5,14,47,6,1.0,Socializer
0,89,1889,31,5,2,1,42,6,10.0,Socializer
7,42,2675,32,17,0,0,34,0,1.0,Socializer
5,15,865,46,0,5,8,34,0,1.0,Socializer
5,121,3693,39,11,8,8,48,8,10.0,Socializer
14,169,3068,18,9,6,14,22,9,6.999999999999998,Killer
2,14,3467,31,2,1,16,2,8,2.8500000000000005,Achiever
3,14,4330,5,11,1,2,1,5,3.15,Killer
4,76,2152,37,13,0,5,5,8,6.75,Killer
7,72,392,13,3,2,19,9,7,4.55,Achiever
13,44,156,2,0,4,1,48,6,1.0,Socializer
12,134,393,40,17,9,5,22,2,4.4,Socializer
6,130,2663,14,15,7,12,4,2,10.0,Killer
12,43,1407,14,16,8,3,42,0,1.0,Socializer
14,127,2993,2,2,2,13,12,5,3.599999999999999,Killer
3,35,2838,29,19,3,6,36,0,4.05,Socializer
8,35,2880,22,11,6,19,36,8,1.0,Socializer
3,140,3624,6,9,8,4,26,8,10.0,Killer
13,126,458,11,2,1,1,38,9,4.05,Socializer
2,17,2971,11,13,0,8,3,3,4.15,Killer
4,39,1551,12,15,1,0,18,6,4.300000000000001,Socializer
1,127,2333,2,13,1,11,44,9,10.0,Socializer
14,24,2222,19,16,0,2,36,5,1.0,Socializer
5,116,3338,46,12,4,8,33,6,9.299999999999999,Socializer
7,86,2303,5,17,6,19,24,5,6.35,Socializer
13,130,776,16,5,5,1,15,2,4.2,Killer
6,102,4515,8,19,7,2,33,6,8.799999999999999,Socializer
13,60,1415,34,13,5,17,31,7,1.0,Socializer
6,52,2775,43,19,3,1,24,0,2.0500000000000003,Socializer
1,195,1235,15,4,4,13,18,0,10.0,Killer
12,119,2260,21,2,4,7,4,9,3.8500000000000005,Killer
8,147,3449,48,6,2,15,45,6,9.299999999999999,Socializer
8,178,4337,26,12,9,17,3,6,10.0,Killer
1,3,4643,44,2,5,11,5,4,2.0999999999999996,Killer
13,56,2695,33,13,6,18,27,0,1.0,Socializer
10,11,2848,32,10,2,10,20,7,1.0,Socializer
8,64,3538,11,18,8,3,21,6,2.8500000000000005,Socializer
11,113,4511,45,12,9,8,2,4,3.0500000000000007,Killer
1,187,2599,19,12,9,4,14,8,10.0,Killer
10,54,4070,47,12,7,11,26,5,1.0,Socializer
3,179,757,21,7,5,7,24,5,10.0,Killer
6,192,1737,10,5,8,1,21,5,10.0,Killer
6,60,516,20,10,5,3,8,0,4.0,Killer
14,18,1758,49,17,2,13,8,1,1.0,Socializer
7,37,816,16,9,8,15,45,9,1.0,Socializer
11,11,3350,26,13,8,10,24,9,1.0,Socializer
9,173,461,32,19,5,14,30,8,10.0,Socializer
12,4,1241,40,7,3,3,39,9,1.0,Socializer
10,154,2176,34,13,9,16,16,2,8.7,Killer
5,101,3768,37,1,0,7,24,5,8.25,Killer
12,52,2627,26,18,0,13,5,1,1.0,Killer
2,54,4367,38,11,8,0,3,5,6.5,Killer
1,49,574,0,8,1,12,35,3,8.9,Socializer
4,123,148,12,8,4,1,24,2,10.0,Socializer
4,33,714,39,14,8,13,23,8,2.3499999999999996,Socializer
11,53,847,17,2,6,0,2,7,1.0,Killer
4,3,3725,8,2,5,13,29,4,1.0,Socializer
7,1,1926,29,3,7,13,17,9,1.0,Socializer
3,124,2659,39,1,2,10,13,1,10.0,Killer
8,194,4100,13,2,4,7,41,9,10.0,Killer
13,130,466,36,17,1,11,11,7,3.2,Killer
14,54,3116,47,1,9,18,47,0,1.0,Socializer
13,179,1702,13,11,4,13,25,9,9.249999999999998,Killer
7,154,723,31,7,7,17,22,1,10.0,Socializer
7,1,2536,39,17,4,2,33,6,1.0,Socializer
13,186,2085,10,0,3,11,38,8,10.0,Socializer
11,184,4126,28,9,7,8,28,9,10.0,Killer
2,150,445,6,8,0,7,44,0,10.0,Socializer
1,24,2548,3,14,3,13,30,3,6.25,Socializer
5,59,3486,11,5,8,5,20,1,5.3500000000000005,Socializer
14,139,537,16,19,9,11,24,9,4.1000000000000005,Socializer
9,126,4095,2,16,1,19,4,1,8.5,Killer
7,132,4783,35,11,6,16,33,0,9.45,Socializer
1,190,1816,17,12,7,2,49,4,10.0,Socializer
9,147,2595,45,0,6,15,20,4,8.45,Killer
12,129,4225,14,19,0,5,31,0,5.2,Killer
12,122,1986,0,10,5,3,26,6,5.199999999999999,Socializer
10,70,383,16,4,1,19,24,4,1.2,Socializer
6,106,3099,8,7,4,12,22,3,9.2,Socializer
10,4,4067,35,7,5,19,32,5,1.0,Socializer
7,58,4923,16,12,2,16,12,9,3.0,Killer
5,180,1277,27,2,9,6,19,6,10.0,Killer
4,85,1490,1,16,1,15,25,1,9.45,Socializer
6,179,1143,19,4,1,15,15,2,10.0,Killer
13,142,4782,24,4,7,15,48,5,4.999999999999999,Socializer
9,184,2015,31,18,5,5,34,8,10.0,Killer
12,157,62,36,17,0,14,25,4,6.8999999999999995,Socializer
3,156,2559,44,14,8,18,39,6,10.0,Socializer
13,187,2929,35,5,2,18,12,8,8.95,Killer
8,170,860,22,7,0,12,0,0,10.0,Killer
13,90,916,24,2,7,10,24,9,1.0,Socializer
9,78,4889,33,15,3,12,23,2,2.1499999999999995,Socializer
3,4,300,1,10,9,8,24,8,2.35,Socializer
11,106,3999,6,18,9,7,14,7,4.3,Killer
13,172,3076,29,10,0,8,0,4,7.749999999999999,Killer
3,75,2440,26,11,0,16,16,1,8.2,Socializer
3,119,2866,5,17,3,5,44,6,10.0,Socializer
14,62,3761,45,10,6,2,39,4,1.0,Socializer
14,73,3522,34,14,9,13,43,9,1.0,Socializer
3,32,2703,31,15,7,17,39,6,3.6500000000000004,Socializer
2,49,2771,42,0,5,15,27,5,5.800000000000001,Socializer
12,157,4933,10,11,7,1,10,5,8.2,Killer
3,40,786,30,0,3,16,0,7,4.5,Achiever
13,173,4678,46,17,9,16,36,8,7.0,Socializer
10,73,621,18,1,7,18,41,8,1.4,Socializer
0,14,3920,15,8,6,2,45,8,5.65,Socializer
0,135,4889,17,9,2,6,29,7,10.0,Killer
0,82,1359,34,15,5,8,13,8,10.0,Killer
0,80,589,28,5,2,18,44,0,10.0,Socializer
7,137,4859,11,4,7,2,9,8,10.0,Killer
11,194,4959,1,2,9,0,3,8,10.0,Killer
5,187,2228,30,7,9,19,19,1,10.0,Killer
10,131,3319,12,5,4,16,22,4,7.5,Killer
11,48,1818,8,2,7,6,17,1,1.0,Socializer
13,89,4224,11,4,8,5,9,0,1.0,Killer
2,83,3668,4,6,1,2,13,2,10.0,Killer
8,33,3811,34,10,4,7,35,4,1.0,Socializer
10,108,2094,40,7,1,19,9,6,3.8000000000000007,Killer
2,113,2640,19,14,6,19,36,5,10.0,Socializer
1,154,2349,34,19,7,0,24,1,10.0,Killer
5,115,3470,40,12,4,15,14,2,9.5,Killer
12,62,14,21,12,7,11,20,1,1.0,Socializer
12,76,4263,29,10,9,19,15,5,1.0,Killer
3,170,2586,5,13,0,1,16,0,10.0,Killer
8,143,1396,39,5,3,2,25,8,9.350000000000001,Killer
3,52,3406,37,15,5,3,25,8,5.35,Socializer
0,142,2096,40,5,3,19,27,2,10.0,Socializer
5,178,4852,49,9,2,7,21,0,10.0,Killer
3,63,1450,39,10,9,14,12,5,6.3500000000000005,Socializer
11,180,3270,43,13,2,2,29,4,9.85,Killer
3,26,712,23,18,0,7,44,5,3.4499999999999993,Socializer
5,9,3304,36,6,5,18,36,3,1.0,Socializer
4,61,2727,22,6,5,8,25,5,6.0,Socializer
13,31,1997,32,12,2,18,33,3,1.0,Socializer
9,70,4265,8,19,1,19,3,9,2.6,Killer
11,190,2099,32,1,0,17,15,4,10.0,Killer
2,76,2447,8,1,2,9,42,0,10.0,Socializer
9,20,4382,20,6,9,1,10,0,1.0,Killer
6,41,3381,8,1,8,0,19,9,2.6999999999999997,Socializer
11,126,4965,48,17,6,14,34,8,4.199999999999999,Socializer
0,107,4249,46,19,0,7,18,7,10.0,Killer
6,139,2661,2,3,5,18,22,2,10.0,Killer
12,154,4870,11,19,9,11,37,7,7.8500000000000005,Socializer
3,30,2803,28,13,1,10,22,2,3.5999999999999996,Socializer
2,65,3907,7,6,3,14,5,2,9.15,Killer
13,55,889,43,16,9,7,25,2,1.0,Socializer
9,69,4659,33,1,2,5,35,3,1.2500000000000002,Socializer
10,70,1105,34,16,5,0,7,8,1.0,Killer
4,0,4090,15,18,9,6,8,0,1.0,Explorer
0,39,468,23,13,8,7,17,3,7.75,Socializer
14,149,4684,20,17,7,7,36,5,4.9,Socializer
11,2,1916,20,5,0,0,43,5,1.0,Socializer
4,108,1846,42,14,4,16,9,1,9.700000000000001,Killer
6,18,2223,40,12,3,13,6,3,1.0,Achiever
10,105,2288,23,7,7,7,49,4,4.35,Socializer
0,15,625,43,2,4,3,37,5,4.35,Socializer
1,161,4403,46,18,7,11,6,4,10.0,Killer
13,191,4198,14,13,9,13,27,5,10.0,Killer
12,134,3824,39,0,6,10,15,5,4.45,Killer
9,172,3212,0,15,8,12,3,6,10.0,Killer
13,23,672,1,2,2,0,41,3,1.0,Socializer
1,199,3268,31,19,5,12,20,4,10.0,Killer
14,136,4038,47,19,0,6,42,3,2.2499999999999996,Socializer
12,45,2460,38,16,3,1,23,5,1.0,Socializer
6,149,3887,17,2,9,17,24,1,10.0,Killer
5,162,3101,35,10,6,12,31,8,10.0,Killer
12,146,1866,39,5,0,7,38,4,5.6499999999999995,Socializer
9,34,2048,49,6,8,14,33,6,1.0,Socializer
9,105,2970,9,18,6,10,0,2,6.05,Killer
10,147,109,17,16,4,1,8,3,8.85,Killer
1,78,345,37,13,6,15,45,4,9.950000000000001,Socializer
2,21,341,39,6,4,5,41,2,3.1499999999999995,Socializer
3,42,1381,10,7,4,13,47,6,5.7,Socializer
4,47,3288,2,19,0,18,25,5,5.6000000000000005,Socializer
8,27,4263,44,15,7,2,46,2,1.0,Socializer
10,65,3784,35,6,2,5,2,7,1.0,Killer
11,163,4946,43,10,0,2,14,0,8.15,Killer
14,159,1605,24,4,2,16,3,9,5.7,Killer
12,108,3756,44,11,4,3,3,9,1.6000000000000005,Killer
7,49,2222,21,19,6,9,28,7,1.8500000000000003,Socializer
4,170,4645,7,1,8,6,3,1,10.0,Killer
1,145,4433,31,1,5,12,7,3,10.0,Killer
8,111,3066,28,5,8,2,18,7,6.699999999999999,Killer
13,59,3876,1,3,0,13,21,0,1.0,Socializer
7,112,3826,49,3,2,15,48,8,6.749999999999999,Socializer
5,163,701,30,14,8,16,10,5,10.0,Killer
2,10,3690,11,16,7,2,23,0,3.45,Socializer
8,126,4112,34,0,1,18,10,6,7.8999999999999995,Killer
14,131,4477,13,11,5,9,33,6,3.4499999999999997,Socializer
7,89,4014,14,9,3,4,9,6,6.2,Killer
6,125,3125,7,1,0,6,28,1,10.0,Socializer
6,67,2567,45,15,5,18,32,8,3.45,Socializer
4,151,4028,17,17,5,11,0,8,10.0,Killer
8,107,4690,10,4,6,5,36,2,7.199999999999999,Socializer
3,130,2140,3,13,5,14,6,3,10.0,Killer
13,49,4813,42,0,6,7,33,9,1.0,Socializer
14,53,1587,36,2,2,13,1,5,1.0,Killer
10,18,2708,37,11,6,4,11,0,1.0,Socializer
13,13,537,4,16,9,17,28,0,1.0,Socializer
6,105,200,48,3,1,2,47,1,7.1,Socializer
6,116,1295,2,7,0,9,29,0,10.0,Socializer
3,67,2673,17,2,3,11,5,8,7.85,Killer
1,85,2338,49,6,0,7,3,3,10.0,Killer
3,60,2404,18,13,7,0,35,0,7.1,Socializer
5,123,2032,3,10,1,6,40,4,10.0,Socializer
8,87,2681,7,5,7,15,35,3,5.35,Socializer
0,21,1402,1,19,8,18,34,7,7.05,Socializer
11,75,4059,21,2,2,2,38,5,1.0,Socializer
14,21,4153,18,6,0,2,6,9,1.0,Killer
8,141,4770,31,15,6,9,13,5,9.549999999999999,Killer
7,131,4507,6,15,1,6,9,7,10.0,Killer
9,5,4096,1,1,1,18,34,8,1.0,Socializer
2,166,3020,13,8,2,7,19,2,10.0,Killer
10,187,4229,45,1,9,11,5,1,10.0,Killer
11,127,3766,35,19,0,0,45,0,4.949999999999999,Socializer
10,122,1406,43,12,8,15,27,8,5.049999999999999,Socializer
6,170,3327,28,19,9,1,27,3,10.0,Killer
14,25,3105,21,10,5,18,2,5,1.0,Achiever
14,128,694,27,2,2,0,7,6,2.4500000000000006,Killer
5,74,30,46,15,5,13,9,8,5.1,Achiever
9,166,4903,41,18,1,13,18,8,10.0,Killer
13,21,3611,22,10,0,1,45,9,1.0,Socializer
7,44,3939,31,5,2,9,29,9,1.0,Socializer
0,31,4586,12,8,2,19,43,8,7.5,Socializer
5,31,3532,13,12,1,2,14,3,2.45,Socializer
10,99,4223,1,5,2,3,9,5,4.8500000000000005,Killer
6,101,1669,21,6,8,17,32,9,8.049999999999999,Socializer
2,178,2886,24,11,6,10,7,4,10.0,Killer
6,13,3346,16,16,2,3,19,1,1.0,Socializer
7,183,3572,19,9,9,1,24,1,10.0,Killer
13,13,2891,28,13,9,4,19,5,1.0,Socializer
4,137,1140,29,3,4,8,7,7,10.0,Killer
11,130,3824,25,8,6,9,30,7,5.75,Socializer
11,7,2442,0,16,1,9,9,9,1.0,Achiever
8,167,3859,32,8,3,3,0,9,10.0,Killer
9,38,4609,41,14,3,2,36,1,1.0,Socializer
4,13,4253,11,8,4,1,39,9,1.7499999999999998,Socializer
1,149,4807,49,13,0,5,14,7,10.0,Killer
11,179,4434,3,5,1,8,11,4,10.0,Killer
4,159,2173,17,7,3,15,8,1,10.0,Killer
10,36,4548,15,16,9,13,19,1,1.0,Socializer
13,119,4394,16,3,6,12,42,1,3.1000000000000005,Socializer
8,114,2272,9,17,0,13,27,6,7.95,Socializer
10,90,2507,22,12,4,1,32,5,2.9,Socializer
2,73,1061,17,0,4,0,20,0,9.450000000000001,Socializer
7,76,1792,15,0,2,8,15,8,4.85,Socializer
14,12,2550,4,11,5,16,32,6,1.0,Socializer
0,9,1755,48,2,8,8,22,6,3.5,Socializer
5,73,493,22,2,9,11,26,7,6.199999999999999,Socializer
3,169,3004,32,8,2,18,20,7,10.0,Killer
6,109,3078,20,0,1,11,11,9,8.9,Killer
0,123,372,0,1,0,15,29,5,10.0,Socializer
9,9,4922,25,2,8,1,10,4,1.0,Killer
14,137,1664,11,14,1,13,14,5,4.1499999999999995,Killer
10,158,55,33,11,1,8,19,9,9.15,Killer
6,39,1222,33,13,9,1,21,8,1.2499999999999998,Socializer
7,179,1714,13,17,2,11,2,2,10.0,Killer
2,78,1306,43,14,9,9,40,0,8.65,Socializer
11,29,3196,25,2,0,3,9,0,1.0,Killer
9,22,2582,43,5,7,16,38,5,1.0,Socializer
9,143,1239,3,9,2,14,6,2,10.0,Killer
4,60,3977,15,17,6,10,4,6,6.25,Killer
6,184,2950,32,2,1,0,38,1,10.0,Killer
0,152,4174,28,0,2,3,23,6,10.0,Killer
10,179,1161,7,14,0,2,27,9,10.0,Killer
12,112,3229,18,10,2,18,31,9,3.2999999999999994,Socializer
14,83,2995,9,14,4,11,39,1,1.0,Socializer
3,144,3317,39,1,5,11,44,4,10.0,Socializer
7,196,565,38,16,9,2,24,9,10.0,Killer
2,3,2045,22,19,5,9,25,3,2.1999999999999997,Socializer
6,61,1851,9,8,7,10,45,2,4.6499999999999995,Socializer
2,183,3219,1,15,7,9,5,6,10.0,Killer
4,66,796,25,16,5,5,37,6,6.35,Socializer
13,68,2404,5,5,4,5,22,6,1.0,Socializer
6,111,564,32,15,8,3,5,8,8.5,Killer
6,8,563,18,9,3,14,2,7,1.0,Achiever
11,142,1787,20,19,6,9,18,4,7.199999999999999,Killer
13,141,3890,24,5,6,15,46,9,4.8999999999999995,Socializer
3,30,1753,8,13,3,11,35,6,4.6,Socializer
5,35,4834,12,6,3,13,36,8,2.9,Socializer
5,110,1774,33,11,7,3,34,4,9.35,Socializer
4,37,713,25,14,5,8,27,8,3.45,Socializer
14,6,1178,32,7,8,17,11,9,1.0,Achiever
14,122,2386,33,4,3,19,1,7,1.5499999999999992,Killer
4,142,2537,0,9,6,4,22,5,10.0,Killer
10,36,3057,22,8,4,18,20,7,1.0,Socializer
1,170,4195,43,10,3,16,27,5,10.0,Killer
3,106,2750,42,14,0,11,30,7,10.0,Socializer
1,83,4421,28,5,0,14,46,6,10.0,Socializer
13,20,4804,34,6,7,14,7,9,1.0,Killer
13,4,4755,8,19,6,19,35,5,1.0,Socializer
13,127,1808,26,10,9,7,16,9,3.3999999999999995,Killer
2,66,3523,24,4,9,15,2,4,8.399999999999999,Killer
5,16,926,27,5,0,10,40,2,1.0,Socializer
13,180,3581,17,15,2,4,0,4,9.15,Killer
2,30,2122,29,12,0,18,39,5,4.55,Socializer
0,120,980,42,8,3,6,3,4,10.0,Killer
11,171,306,2,17,0,2,2,0,10.0,Killer
11,71,2924,28,12,5,7,38,9,1.0,Socializer
7,2,4520,17,5,4,19,11,2,1.0,Socializer
3,142,3238,27,11,4,3,26,2,10.0,Killer
5,152,2134,38,8,9,8,38,6,10.0,Socializer
8,178,343,41,9,9,5,32,5,10.0,Socializer
4,61,3872,37,18,3,6,33,2,5.25,Socializer
5,165,4154,26,10,8,9,7,7,10.0,Killer
4,39,2495,41,19,0,1,25,7,2.85,Socializer
12,169,3553,33,3,1,14,19,9,8.249999999999998,Killer
13,156,322,0,8,6,19,12,4,7.6,Killer
6,146,3283,14,10,3,0,39,0,10.0,Socializer
14,192,831,5,16,6,7,48,3,9.95,Socializer
3,77,609,27,2,4,6,15,5,8.35,Socializer
10,110,2122,34,16,1,8,11,4,4.3,Killer
9,56,1856,12,3,3,15,6,9,1.0,Achiever
4,126,37,49,0,7,6,16,5,10.0,Killer
7,197,4559,42,11,2,17,45,3,10.0,Socializer
14,18,510,34,6,0,6,6,7,1.0,Achiever
5,0,4207,29,6,3,6,29,8,1.0,Socializer
14,31,4192,16,12,9,7,27,3,1.0,Socializer
2,37,3886,45,10,4,4,44,8,4.45,Socializer
14,132,4650,41,1,1,17,10,6,2.149999999999999,Killer
2,8,3540,11,18,7,7,46,4,3.25,Socializer
3,80,4934,30,18,2,14,6,0,8.5,Killer
11,86,817,19,5,8,19,3,1,1.6499999999999995,Killer
2,53,1516,33,9,7,16,25,1,6.65,Socializer
4,188,3267,14,5,5,19,17,9,10.0,Killer
3,129,2689,12,2,2,3,45,9,10.0,Socializer
7,110,4597,3,14,8,3,3,6,8.85,Killer
2,87,246,43,3,2,14,13,4,9.549999999999999,Socializer
11,90,987,28,9,3,16,49,6,1.5999999999999999,Socializer
11,95,4748,15,5,7,6,32,9,2.75,Socializer
3,55,1828,27,18,1,6,36,2,6.15,Socializer
6,153,1913,38,3,6,10,36,8,10.0,Socializer
13,68,4401,37,1,7,2,29,3,1.0,Socializer
4,21,487,28,19,3,1,4,5,1.7,Explorer
11,37,2441,0,0,8,6,34,1,1.0,Socializer
7,111,4353,0,1,2,14,22,8,9.1,Killer
6,197,4112,21,17,0,17,3,6,10.0,Killer
9,186,1153,44,9,2,5,48,6,10.0,Socializer
2,190,727,26,2,6,7,26,5,10.0,Killer
0,60,1027,13,3,1,1,11,7,10.0,Killer
2,74,1336,22,0,2,19,26,0,9.3,Socializer
4,161,3352,24,18,8,10,4,9,10.0,Killer
0,15,4767,35,0,8,17,1,9,4.75,Achiever
3,146,3957,36,12,1,14,38,7,10.0,Socializer
9,98,414,10,6,9,11,23,2,5.300000000000001,Socializer
5,79,618,37,13,6,13,29,6,6.050000000000001,Socializer
3,175,4592,5,16,8,2,39,6,10.0,Killer
8,106,957,8,8,7,11,3,3,7.199999999999999,Killer
9,41,980,48,3,8,19,33,7,1.0,Socializer
4,9,2678,15,10,1,5,39,5,1.15,Socializer
6,122,2162,47,12,4,16,38,3,8.85,Socializer
11,98,2226,47,6,9,0,11,9,1.4500000000000006,Killer
10,31,4897,20,4,3,10,5,1,1.0,Killer
10,70,1362,33,19,1,7,21,8,1.0,Socializer
2,14,4032,43,7,8,5,5,4,2.2500000000000004,Killer
14,39,3301,14,7,5,7,38,6,1.0,Socializer
9,157,2453,7,19,0,4,17,0,10.0,Killer
6,114,263,26,16,1,15,28,9,9.1,Socializer
13,93,1472,30,16,5,19,43,6,1.0,Socializer
9,75,814,10,5,0,17,9,6,3.0,Achiever
0,190,3504,47,12,9,9,21,0,10.0,Killer
4,20,4076,16,2,0,15,20,7,2.2,Socializer
2,194,441,14,12,3,5,40,4,10.0,Socializer
10,5,1477,27,13,2,0,29,5,1.0,Socializer
1,114,331,13,0,5,0,20,0,10.0,Socializer
14,197,4336,38,3,4,10,24,8,8.799999999999999,Killer
14,53,1023,8,17,2,11,43,4,1.0,Socializer
7,160,3325,44,0,5,9,15,1,10.0,Killer
10,22,4050,19,0,7,12,35,7,1.0,Socializer
3,149,553,29,19,5,4,13,4,10.0,Killer
10,136,4182,1,13,9,0,27,2,8.549999999999999,Killer
6,10,3197,49,14,7,2,10,2,1.0,Socializer
1,181,4362,23,13,3,0,24,4,10.0,Killer
0,83,4918,34,12,2,3,24,9,10.0,Killer
12,127,2721,30,5,0,18,48,9,4.199999999999999,Socializer
0,127,722,35,1,2,14,2,6,10.0,Killer
14,56,781,6,9,7,0,37,0,1.0,Socializer
13,88,3503,45,1,4,14,45,9,1.0,Socializer
7,140,897,49,5,5,6,47,9,9.55,Socializer
7,149,1242,20,8,9,6,32,8,10.0,Socializer
0,153,4997,22,7,2,5,25,2,10.0,Killer
1,179,4949,38,6,4,8,25,9,10.0,Killer
10,107,1876,22,9,8,6,5,8,4.6,Killer
1,40,3088,40,7,8,10,41,3,6.0,Socializer
10,112,3685,44,11,4,14,46,6,3.999999999999999,Socializer
4,131,4618,9,4,8,8,23,6,10.0,Killer
13,88,4899,23,6,9,15,4,0,1.0,Killer
8,64,760,49,15,0,9,29,2,1.0,Socializer
12,109,4476,42,14,2,6,39,2,1.8000000000000003,Socializer
7,123,3441,48,6,6,8,9,2,7.9,Killer
6,181,420,3,9,9,12,3,5,10.0,Killer
6,55,639,41,13,0,3,4,4,2.4499999999999997,Killer
7,25,4663,38,8,0,5,18,5,1.0,Socializer
5,104,1218,15,12,8,0,22,9,9.65,Socializer
6,160,4658,47,17,5,1,18,4,10.0,Killer
14,12,4748,42,0,7,16,3,4,1.0,Killer
1,189,845,36,19,9,10,4,1,10.0,Killer
6,49,2242,36,2,8,16,30,4,2.1000000000000005,Socializer
5,167,2315,2,12,4,6,26,6,10.0,Killer
0,137,2970,11,8,8,2,26,6,10.0,Killer
14,35,3614,36,3,7,3,6,8,1.0,Killer
10,51,1069,12,15,8,14,44,1,1.0,Socializer
8,146,3854,9,2,6,8,46,8,10.0,Socializer
6,92,22,30,5,7,11,41,5,6.699999999999999,Socializer
3,118,1591,6,7,1,4,45,2,10.0,Socializer
13,62,4844,45,2,7,10,11,3,1.0,Killer
4,78,2282,40,14,9,13,33,2,6.800000000000001,Socializer
13,179,4405,44,13,3,7,44,6,7.699999999999998,Socializer
2,136,993,20,1,1,12,28,2,10.0,Socializer
11,161,621,10,18,7,8,8,3,9.600000000000001,Killer
13,58,234,15,17,7,18,38,5,1.0,Socializer
8,168,907,10,15,3,6,15,5,10.0,Killer
9,165,1868,21,15,4,9,44,5,10.0,Socializer
11,8,507,7,18,0,18,28,4,1.0,Socializer
4,38,4064,32,13,8,3,37,6,3.1999999999999997,Socializer
14,144,1342,27,4,5,15,45,6,4.050000000000001,Socializer
12,25,1027,5,15,8,8,7,9,1.0,Achiever
7,49,989,43,10,1,13,49,8,1.0,Socializer
9,95,2999,26,4,1,18,32,6,4.2,Socializer
10,126,3589,4,14,6,1,32,9,7.3999999999999995,Socializer
10,149,3617,12,15,6,11,10,4,9.3,Killer
1,165,4761,33,18,9,18,43,5,10.0,Socializer
4,196,954,1,1,2,3,33,3,10.0,Killer
7,169,4006,35,16,6,18,24,2,10.0,Killer
10,182,1709,26,16,8,11,21,0,10.0,Killer
10,31,619,36,1,0,11,22,8,1.0,Socializer
11,29,1171,49,2,1,8,6,2,1.0,Socializer
10,28,206,47,10,3,10,25,8,1.0,Socializer
7,43,2603,7,3,1,16,17,2,1.9499999999999997,Socializer
1,167,572,5,11,7,7,1,9,10.0,Killer
5,146,1505,0,13,8,14,9,6,10.0,Killer
11,123,2799,20,5,5,17,32,9,5.300000000000001,Socializer
4,106,3364,1,1,1,14,23,9,10.0,Socializer
3,125,4540,20,1,9,1,31,3,10.0,Killer
1,173,4298,48,4,3,12,29,1,10.0,Killer
1,56,4059,26,4,5,0,8,1,8.299999999999999,Killer
7,101,3459,47,14,1,11,1,1,5.75,Killer
14,122,3536,16,6,0,17,39,5,2.3999999999999995,Socializer
7,161,2260,27,9,9,5,16,9,10.0,Killer
7,101,4655,25,16,7,7,32,5,6.85,Socializer
10,121,2949,44,6,7,3,4,0,4.8999999999999995,Killer
2,56,1881,8,13,9,11,40,0,8.2,Socializer
0,189,1311,23,8,1,10,38,9,10.0,Socializer
13,8,295,26,1,6,18,28,5,1.0,Socializer
6,114,1932,48,3,7,19,40,8,8.0,Socializer
3,66,448,35,19,1,18,2,6,6.85,Achiever
4,140,3820,6,10,7,17,5,6,10.0,Killer
3,164,1004,40,14,1,10,11,8,10.0,Killer
9,171,4046,37,2,6,5,33,1,10.0,Killer
1,181,2762,1,2,6,19,40,8,10.0,Socializer
1,128,4724,21,16,1,19,30,1,10.0,Socializer
12,63,1316,22,4,0,10,48,6,1.0,Socializer
5,173,755,42,6,1,2,24,4,10.0,Killer
14,56,3061,22,10,4,7,42,4,1.0,Socializer
0,161,1341,11,4,1,19,6,4,10.0,Killer
